Id,BasePrice,Unit,Task,Specification,Material,Location,MaterialCoef,PositionCoef
1107,180,ks,Vrtání otvor,Průchozí díra,Dlažba,Stěna,1.2,1.2
1108,180,ks,Vrtání otvor,Průchozí díra,Dlažba,Štafle,1.2,1.5
1109,180,ks,Vrtání otvor,Průchozí díra,Omítka - Sádra,Nízká (u podlahy),1,1
1110,180,ks,Vrtání otvor,Průchozí díra,Omítka - Sádra,Strop,1,1.1
1111,180,ks,Vrtání otvor,Průchozí díra,Omítka - Sádra,Stěna,1,1.2
1112,180,ks,Vrtání otvor,Průchozí díra,Omítka - Sádra,Štafle,1,1.5
1113,180,ks,Vrtání otvor,Průchozí díra,Tvárnice,Nízká (u podlahy),1.5,1
1114,180,ks,Vrtání otvor,Průchozí díra,Tvárnice,Strop,1.5,1.1
1115,180,ks,Vrtání otvor,Průchozí díra,Tvárnice,Stěna,1.5,1.2
1116,180,ks,Vrtání otvor,Průchozí díra,Tvárnice,Štafle,1.5,1.5
1117,180,ks,Vrtání otvor,Průchozí díra,Železobeton,Nízká (u podlahy),2.5,1
1118,180,ks,Vrtání otvor,Průchozí díra,Železobeton,Strop,2.5,1.1
1119,180,ks,Vrtání otvor,Průchozí díra,Železobeton,Stěna,2.5,1.2
1120,180,ks,Vrtání otvor,Průchozí díra,Železobeton,Štafle,2.5,1.5
1121,180,ks,Vrtání otvor,Rozvaděč,-,Nízká (u podlahy),1,1
1122,180,ks,Vrtání otvor,Rozvaděč,-,Strop,1,1.1
1123,180,ks,Vrtání otvor,Rozvaděč,-,Stěna,1,1.2
1124,180,ks,Vrtání otvor,Rozvaděč,-,Štafle,1,1.5
1125,180,ks,Vrtání otvor,Rozvaděč,Beton,Nízká (u podlahy),2,1
1126,180,ks,Vrtání otvor,Rozvaděč,Beton,Strop,2,1.1
1127,180,ks,Vrtání otvor,Rozvaděč,Beton,Stěna,2,1.2
1128,180,ks,Vrtání otvor,Rozvaděč,Beton,Štafle,2,1.5
1129,180,ks,Vrtání otvor,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1130,180,ks,Vrtání otvor,Rozvaděč,Cihla,Strop,1.4,1.1
1131,180,ks,Vrtání otvor,Rozvaděč,Cihla,Stěna,1.4,1.2
1132,180,ks,Vrtání otvor,Rozvaděč,Cihla,Štafle,1.4,1.5
1133,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1134,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Strop,1.2,1.1
1135,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Stěna,1.2,1.2
1136,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Štafle,1.2,1.5
1137,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1138,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1139,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1140,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1141,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1142,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Strop,1.5,1.1
1143,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1144,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1145,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1146,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Strop,2.5,1.1
1147,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Stěna,2.5,1.2
1148,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Štafle,2.5,1.5
1149,180,ks,Vrtání otvor,Rozvaděč,-,Nízká (u podlahy),1,1
1150,180,ks,Vrtání otvor,Rozvaděč,-,Strop,1,1.1
1151,180,ks,Vrtání otvor,Rozvaděč,-,Stěna,1,1.2
1152,180,ks,Vrtání otvor,Rozvaděč,-,Štafle,1,1.5
1153,180,ks,Vrtání otvor,Rozvaděč,Beton,Nízká (u podlahy),2,1
1154,180,ks,Vrtání otvor,Rozvaděč,Beton,Strop,2,1.1
1155,180,ks,Vrtání otvor,Rozvaděč,Beton,Stěna,2,1.2
1156,180,ks,Vrtání otvor,Rozvaděč,Beton,Štafle,2,1.5
1157,180,ks,Vrtání otvor,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1158,180,ks,Vrtání otvor,Rozvaděč,Cihla,Strop,1.4,1.1
1159,180,ks,Vrtání otvor,Rozvaděč,Cihla,Stěna,1.4,1.2
1160,180,ks,Vrtání otvor,Rozvaděč,Cihla,Štafle,1.4,1.5
1161,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1162,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Strop,1.2,1.1
1163,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Stěna,1.2,1.2
1164,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Štafle,1.2,1.5
1165,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1166,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1167,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1168,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1169,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1170,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Strop,1.5,1.1
1171,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1172,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1173,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1174,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Strop,2.5,1.1
1175,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Stěna,2.5,1.2
1176,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Štafle,2.5,1.5
1177,180,ks,Vrtání otvor,Rozvaděč,-,Nízká (u podlahy),1,1
1178,180,ks,Vrtání otvor,Rozvaděč,-,Strop,1,1.1
1179,180,ks,Vrtání otvor,Rozvaděč,-,Stěna,1,1.2
1180,180,ks,Vrtání otvor,Rozvaděč,-,Štafle,1,1.5
1181,180,ks,Vrtání otvor,Rozvaděč,Beton,Nízká (u podlahy),2,1
1182,180,ks,Vrtání otvor,Rozvaděč,Beton,Strop,2,1.1
1183,180,ks,Vrtání otvor,Rozvaděč,Beton,Stěna,2,1.2
1184,180,ks,Vrtání otvor,Rozvaděč,Beton,Štafle,2,1.5
1185,180,ks,Vrtání otvor,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1186,180,ks,Vrtání otvor,Rozvaděč,Cihla,Strop,1.4,1.1
1187,180,ks,Vrtání otvor,Rozvaděč,Cihla,Stěna,1.4,1.2
1188,180,ks,Vrtání otvor,Rozvaděč,Cihla,Štafle,1.4,1.5
1189,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1190,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Strop,1.2,1.1
1191,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Stěna,1.2,1.2
1192,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Štafle,1.2,1.5
1193,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1194,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1195,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1196,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1197,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1198,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Strop,1.5,1.1
1199,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1200,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1201,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1202,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Strop,2.5,1.1
1203,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Stěna,2.5,1.2
1204,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Štafle,2.5,1.5
1205,180,ks,Vrtání otvor,Rozvaděč,-,Nízká (u podlahy),1,1
1206,180,ks,Vrtání otvor,Rozvaděč,-,Strop,1,1.1
1207,180,ks,Vrtání otvor,Rozvaděč,-,Stěna,1,1.2
1208,180,ks,Vrtání otvor,Rozvaděč,-,Štafle,1,1.5
1209,180,ks,Vrtání otvor,Rozvaděč,Beton,Nízká (u podlahy),2,1
1210,180,ks,Vrtání otvor,Rozvaděč,Beton,Strop,2,1.1
1211,180,ks,Vrtání otvor,Rozvaděč,Beton,Stěna,2,1.2
1212,180,ks,Vrtání otvor,Rozvaděč,Beton,Štafle,2,1.5
1213,180,ks,Vrtání otvor,Rozvaděč,Cihla,Nízká (u podlahy),1.4,1
1214,180,ks,Vrtání otvor,Rozvaděč,Cihla,Strop,1.4,1.1
1215,180,ks,Vrtání otvor,Rozvaděč,Cihla,Stěna,1.4,1.2
1216,180,ks,Vrtání otvor,Rozvaděč,Cihla,Štafle,1.4,1.5
1217,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Nízká (u podlahy),1.2,1
1218,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Strop,1.2,1.1
1219,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Stěna,1.2,1.2
1220,180,ks,Vrtání otvor,Rozvaděč,Dlažba,Štafle,1.2,1.5
1221,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Nízká (u podlahy),1,1
1222,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Strop,1,1.1
1223,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Stěna,1,1.2
1224,180,ks,Vrtání otvor,Rozvaděč,Omítka - Sádra,Štafle,1,1.5
1225,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Nízká (u podlahy),1.5,1
1226,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Strop,1.5,1.1
1227,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Stěna,1.5,1.2
1228,180,ks,Vrtání otvor,Rozvaděč,Tvárnice,Štafle,1.5,1.5
1229,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Nízká (u podlahy),2.5,1
1230,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Strop,2.5,1.1
1231,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Stěna,2.5,1.2
1232,180,ks,Vrtání otvor,Rozvaděč,Železobeton,Štafle,2.5,1.5
1233,180,m,Vrtání otvor,Spára,-,Nízká (u podlahy),1,1
1234,180,m,Vrtání otvor,Spára,-,Strop,1,1.1
1235,180,m,Vrtání otvor,Spára,-,Stěna,1,1.2
1236,180,m,Vrtání otvor,Spára,-,Štafle,1,1.5
1237,180,m,Vrtání otvor,Spára,Beton,Nízká (u podlahy),2,1
1238,180,m,Vrtání otvor,Spára,Beton,Strop,2,1.1
1239,180,m,Vrtání otvor,Spára,Beton,Stěna,2,1.2
1240,180,m,Vrtání otvor,Spára,Beton,Štafle,2,1.5
1241,180,m,Vrtání otvor,Spára,Cihla,Nízká (u podlahy),1.4,1
1242,180,m,Vrtání otvor,Spára,Cihla,Strop,1.4,1.1
1243,180,m,Vrtání otvor,Spára,Cihla,Stěna,1.4,1.2
1244,180,m,Vrtání otvor,Spára,Cihla,Štafle,1.4,1.5
1245,180,m,Vrtání otvor,Spára,Dlažba,Nízká (u podlahy),1.2,1
1246,180,m,Vrtání otvor,Spára,Dlažba,Strop,1.2,1.1
1247,180,m,Vrtání otvor,Spára,Dlažba,Stěna,1.2,1.2
1248,180,m,Vrtání otvor,Spára,Dlažba,Štafle,1.2,1.5
1249,180,m,Vrtání otvor,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1250,180,m,Vrtání otvor,Spára,Omítka - Sádra,Strop,1,1.1
1251,180,m,Vrtání otvor,Spára,Omítka - Sádra,Stěna,1,1.2
1252,180,m,Vrtání otvor,Spára,Omítka - Sádra,Štafle,1,1.5
1253,180,m,Vrtání otvor,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1254,180,m,Vrtání otvor,Spára,Tvárnice,Strop,1.5,1.1
1255,180,m,Vrtání otvor,Spára,Tvárnice,Stěna,1.5,1.2
1256,180,m,Vrtání otvor,Spára,Tvárnice,Štafle,1.5,1.5
1257,180,m,Vrtání otvor,Spára,Železobeton,Nízká (u podlahy),2.5,1
1258,180,m,Vrtání otvor,Spára,Železobeton,Strop,2.5,1.1
1259,180,m,Vrtání otvor,Spára,Železobeton,Stěna,2.5,1.2
1260,180,m,Vrtání otvor,Spára,Železobeton,Štafle,2.5,1.5
1261,180,m,Vrtání otvor,Spára,-,Nízká (u podlahy),1,1
1262,180,m,Vrtání otvor,Spára,-,Strop,1,1.1
1263,180,m,Vrtání otvor,Spára,-,Stěna,1,1.2
1264,180,m,Vrtání otvor,Spára,-,Štafle,1,1.5
1265,180,m,Vrtání otvor,Spára,Beton,Nízká (u podlahy),2,1
1266,180,m,Vrtání otvor,Spára,Beton,Strop,2,1.1
1267,180,m,Vrtání otvor,Spára,Beton,Stěna,2,1.2
1268,180,m,Vrtání otvor,Spára,Beton,Štafle,2,1.5
1269,180,m,Vrtání otvor,Spára,Cihla,Nízká (u podlahy),1.4,1
1270,180,m,Vrtání otvor,Spára,Cihla,Strop,1.4,1.1
1271,180,m,Vrtání otvor,Spára,Cihla,Stěna,1.4,1.2
1272,180,m,Vrtání otvor,Spára,Cihla,Štafle,1.4,1.5
1273,180,m,Vrtání otvor,Spára,Dlažba,Nízká (u podlahy),1.2,1
1274,180,m,Vrtání otvor,Spára,Dlažba,Strop,1.2,1.1
1275,180,m,Vrtání otvor,Spára,Dlažba,Stěna,1.2,1.2
1276,180,m,Vrtání otvor,Spára,Dlažba,Štafle,1.2,1.5
1277,180,m,Vrtání otvor,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1278,180,m,Vrtání otvor,Spára,Omítka - Sádra,Strop,1,1.1
1279,180,m,Vrtání otvor,Spára,Omítka - Sádra,Stěna,1,1.2
1280,180,m,Vrtání otvor,Spára,Omítka - Sádra,Štafle,1,1.5
1281,180,m,Vrtání otvor,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1282,180,m,Vrtání otvor,Spára,Tvárnice,Strop,1.5,1.1
1283,180,m,Vrtání otvor,Spára,Tvárnice,Stěna,1.5,1.2
1284,180,m,Vrtání otvor,Spára,Tvárnice,Štafle,1.5,1.5
1285,180,m,Vrtání otvor,Spára,Železobeton,Nízká (u podlahy),2.5,1
1286,180,m,Vrtání otvor,Spára,Železobeton,Strop,2.5,1.1
1287,180,m,Vrtání otvor,Spára,Železobeton,Stěna,2.5,1.2
1288,180,m,Vrtání otvor,Spára,Železobeton,Štafle,2.5,1.5
1289,180,m,Vrtání otvor,Spára,-,Nízká (u podlahy),1,1
1290,180,m,Vrtání otvor,Spára,-,Strop,1,1.1
1291,180,m,Vrtání otvor,Spára,-,Stěna,1,1.2
1292,180,m,Vrtání otvor,Spára,-,Štafle,1,1.5
1293,180,m,Vrtání otvor,Spára,Beton,Nízká (u podlahy),2,1
1294,180,m,Vrtání otvor,Spára,Beton,Strop,2,1.1
1295,180,m,Vrtání otvor,Spára,Beton,Stěna,2,1.2
1296,180,m,Vrtání otvor,Spára,Beton,Štafle,2,1.5
1297,180,m,Vrtání otvor,Spára,Cihla,Nízká (u podlahy),1.4,1
1298,180,m,Vrtání otvor,Spára,Cihla,Strop,1.4,1.1
1299,180,m,Vrtání otvor,Spára,Cihla,Stěna,1.4,1.2
1300,180,m,Vrtání otvor,Spára,Cihla,Štafle,1.4,1.5
1301,180,m,Vrtání otvor,Spára,Dlažba,Nízká (u podlahy),1.2,1
1302,180,m,Vrtání otvor,Spára,Dlažba,Strop,1.2,1.1
1303,180,m,Vrtání otvor,Spára,Dlažba,Stěna,1.2,1.2
1304,180,m,Vrtání otvor,Spára,Dlažba,Štafle,1.2,1.5
1305,180,m,Vrtání otvor,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1306,180,m,Vrtání otvor,Spára,Omítka - Sádra,Strop,1,1.1
1307,180,m,Vrtání otvor,Spára,Omítka - Sádra,Stěna,1,1.2
1308,180,m,Vrtání otvor,Spára,Omítka - Sádra,Štafle,1,1.5
1309,180,m,Vrtání otvor,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1310,180,m,Vrtání otvor,Spára,Tvárnice,Strop,1.5,1.1
1311,180,m,Vrtání otvor,Spára,Tvárnice,Stěna,1.5,1.2
1312,180,m,Vrtání otvor,Spára,Tvárnice,Štafle,1.5,1.5
1313,180,m,Vrtání otvor,Spára,Železobeton,Nízká (u podlahy),2.5,1
1314,180,m,Vrtání otvor,Spára,Železobeton,Strop,2.5,1.1
1315,180,m,Vrtání otvor,Spára,Železobeton,Stěna,2.5,1.2
1316,180,m,Vrtání otvor,Spára,Železobeton,Štafle,2.5,1.5
1317,180,m,Vrtání otvor,Spára,-,Nízká (u podlahy),1,1
1318,180,m,Vrtání otvor,Spára,-,Strop,1,1.1
1319,180,m,Vrtání otvor,Spára,-,Stěna,1,1.2
1320,180,m,Vrtání otvor,Spára,-,Štafle,1,1.5
1321,180,m,Vrtání otvor,Spára,Beton,Nízká (u podlahy),2,1
1322,180,m,Vrtání otvor,Spára,Beton,Strop,2,1.1
1323,180,m,Vrtání otvor,Spára,Beton,Stěna,2,1.2
1324,180,m,Vrtání otvor,Spára,Beton,Štafle,2,1.5
1325,180,m,Vrtání otvor,Spára,Cihla,Nízká (u podlahy),1.4,1
1326,180,m,Vrtání otvor,Spára,Cihla,Strop,1.4,1.1
1327,180,m,Vrtání otvor,Spára,Cihla,Stěna,1.4,1.2
1328,180,m,Vrtání otvor,Spára,Cihla,Štafle,1.4,1.5
1329,180,m,Vrtání otvor,Spára,Dlažba,Nízká (u podlahy),1.2,1
1330,180,m,Vrtání otvor,Spára,Dlažba,Strop,1.2,1.1
1331,180,m,Vrtání otvor,Spára,Dlažba,Stěna,1.2,1.2
1332,180,m,Vrtání otvor,Spára,Dlažba,Štafle,1.2,1.5
1333,180,m,Vrtání otvor,Spára,Omítka - Sádra,Nízká (u podlahy),1,1
1334,180,m,Vrtání otvor,Spára,Omítka - Sádra,Strop,1,1.1
1335,180,m,Vrtání otvor,Spára,Omítka - Sádra,Stěna,1,1.2
1336,180,m,Vrtání otvor,Spára,Omítka - Sádra,Štafle,1,1.5
1337,180,m,Vrtání otvor,Spára,Tvárnice,Nízká (u podlahy),1.5,1
1338,180,m,Vrtání otvor,Spára,Tvárnice,Strop,1.5,1.1
1339,180,m,Vrtání otvor,Spára,Tvárnice,Stěna,1.5,1.2
1340,180,m,Vrtání otvor,Spára,Tvárnice,Štafle,1.5,1.5
1341,180,m,Vrtání otvor,Spára,Železobeton,Nízká (u podlahy),2.5,1
1342,180,m,Vrtání otvor,Spára,Železobeton,Strop,2.5,1.1
1343,180,m,Vrtání otvor,Spára,Železobeton,Stěna,2.5,1.2
1344,180,m,Vrtání otvor,Spára,Železobeton,Štafle,2.5,1.5
1345,60,ks,Vrtání průrazu,El. krabice,-,Nízká (u podlahy),1,1
1346,60,ks,Vrtání průrazu,El. krabice,-,Strop,1,1.1
1347,60,ks,Vrtání průrazu,El. krabice,-,Stěna,1,1.2
1348,60,ks,Vrtání průrazu,El. krabice,-,Štafle,1,1.5
1349,60,ks,Vrtání průrazu,El. krabice,Beton,Nízká (u podlahy),2,1
1350,60,ks,Vrtání průrazu,El. krabice,Beton,Strop,2,1.1
1351,60,ks,Vrtání průrazu,El. krabice,Beton,Stěna,2,1.2
1352,60,ks,Vrtání průrazu,El. krabice,Beton,Štafle,2,1.5
1353,60,ks,Vrtání průrazu,El. krabice,Cihla,Nízká (u podlahy),1.4,1
1354,60,ks,Vrtání průrazu,El. krabice,Cihla,Strop,1.4,1.1
1355,60,ks,Vrtání průrazu,El. krabice,Cihla,Stěna,1.4,1.2
1356,60,ks,Vrtání průrazu,El. krabice,Cihla,Štafle,1.4,1.5
1357,60,ks,Vrtání průrazu,El. krabice,Dlažba,Nízká (u podlahy),1.2,1
1358,60,ks,Vrtání průrazu,El. krabice,Dlažba,Strop,1.2,1.1
1359,60,ks,Vrtání průrazu,El. krabice,Dlažba,Stěna,1.2,1.2
1360,60,ks,Vrtání průrazu,El. krabice,Dlažba,Štafle,1.2,1.5
1361,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Nízká (u podlahy),1,1
1362,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Strop,1,1.1
1363,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Stěna,1,1.2
1364,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Štafle,1,1.5
1365,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Nízká (u podlahy),1.5,1
1366,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Strop,1.5,1.1
1367,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Stěna,1.5,1.2
1368,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Štafle,1.5,1.5
1369,60,ks,Vrtání průrazu,El. krabice,Železobeton,Nízká (u podlahy),2.5,1
1370,60,ks,Vrtání průrazu,El. krabice,Železobeton,Strop,2.5,1.1
1371,60,ks,Vrtání průrazu,El. krabice,Železobeton,Stěna,2.5,1.2
1372,60,ks,Vrtání průrazu,El. krabice,Železobeton,Štafle,2.5,1.5
1373,60,ks,Vrtání průrazu,El. krabice,-,Nízká (u podlahy),1,1
1374,60,ks,Vrtání průrazu,El. krabice,-,Strop,1,1.1
1375,60,ks,Vrtání průrazu,El. krabice,-,Stěna,1,1.2
1376,60,ks,Vrtání průrazu,El. krabice,-,Štafle,1,1.5
1377,60,ks,Vrtání průrazu,El. krabice,Beton,Nízká (u podlahy),2,1
1378,60,ks,Vrtání průrazu,El. krabice,Beton,Strop,2,1.1
1379,60,ks,Vrtání průrazu,El. krabice,Beton,Stěna,2,1.2
1380,60,ks,Vrtání průrazu,El. krabice,Beton,Štafle,2,1.5
1381,60,ks,Vrtání průrazu,El. krabice,Cihla,Nízká (u podlahy),1.4,1
1382,60,ks,Vrtání průrazu,El. krabice,Cihla,Strop,1.4,1.1
1383,60,ks,Vrtání průrazu,El. krabice,Cihla,Stěna,1.4,1.2
1384,60,ks,Vrtání průrazu,El. krabice,Cihla,Štafle,1.4,1.5
1385,60,ks,Vrtání průrazu,El. krabice,Dlažba,Nízká (u podlahy),1.2,1
1386,60,ks,Vrtání průrazu,El. krabice,Dlažba,Strop,1.2,1.1
1387,60,ks,Vrtání průrazu,El. krabice,Dlažba,Stěna,1.2,1.2
1388,60,ks,Vrtání průrazu,El. krabice,Dlažba,Štafle,1.2,1.5
1389,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Nízká (u podlahy),1,1
1390,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Strop,1,1.1
1391,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Stěna,1,1.2
1392,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Štafle,1,1.5
1393,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Nízká (u podlahy),1.5,1
1394,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Strop,1.5,1.1
1395,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Stěna,1.5,1.2
1396,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Štafle,1.5,1.5
1397,60,ks,Vrtání průrazu,El. krabice,Železobeton,Nízká (u podlahy),2.5,1
1398,60,ks,Vrtání průrazu,El. krabice,Železobeton,Strop,2.5,1.1
1399,60,ks,Vrtání průrazu,El. krabice,Železobeton,Stěna,2.5,1.2
1400,60,ks,Vrtání průrazu,El. krabice,Železobeton,Štafle,2.5,1.5
1401,60,ks,Vrtání průrazu,El. krabice,-,Nízká (u podlahy),1,1
1402,60,ks,Vrtání průrazu,El. krabice,-,Strop,1,1.1
1403,60,ks,Vrtání průrazu,El. krabice,-,Stěna,1,1.2
1404,60,ks,Vrtání průrazu,El. krabice,-,Štafle,1,1.5
1405,60,ks,Vrtání průrazu,El. krabice,Beton,Nízká (u podlahy),2,1
1406,60,ks,Vrtání průrazu,El. krabice,Beton,Strop,2,1.1
1407,60,ks,Vrtání průrazu,El. krabice,Beton,Stěna,2,1.2
1408,60,ks,Vrtání průrazu,El. krabice,Beton,Štafle,2,1.5
1409,60,ks,Vrtání průrazu,El. krabice,Cihla,Nízká (u podlahy),1.4,1
1410,60,ks,Vrtání průrazu,El. krabice,Cihla,Strop,1.4,1.1
1411,60,ks,Vrtání průrazu,El. krabice,Cihla,Stěna,1.4,1.2
1412,60,ks,Vrtání průrazu,El. krabice,Cihla,Štafle,1.4,1.5
1413,60,ks,Vrtání průrazu,El. krabice,Dlažba,Nízká (u podlahy),1.2,1
1414,60,ks,Vrtání průrazu,El. krabice,Dlažba,Strop,1.2,1.1
1415,60,ks,Vrtání průrazu,El. krabice,Dlažba,Stěna,1.2,1.2
1416,60,ks,Vrtání průrazu,El. krabice,Dlažba,Štafle,1.2,1.5
1417,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Nízká (u podlahy),1,1
1418,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Strop,1,1.1
1419,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Stěna,1,1.2
1420,60,ks,Vrtání průrazu,El. krabice,Omítka - Sádra,Štafle,1,1.5
1421,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Nízká (u podlahy),1.5,1
1422,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Strop,1.5,1.1
1423,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Stěna,1.5,1.2
1424,60,ks,Vrtání průrazu,El. krabice,Tvárnice,Štafle,1.5,1.5
1425,60,ks,Vrtání průrazu,El. krabice,Železobeton,Nízká (u podlahy),2.5,1
1426,60,ks,Vrtání průrazu,El. krabice,Železobeton,Strop,2.5,1.1
1427,60,ks,Vrtání průrazu,El. krabice,Železobeton,Stěna,2.5,1.2
1428,60,ks,Vrtání průrazu,El. krabice,Železobeton,Štafle,2.5,1.5
1429,60,ks,Vrtání průrazu,El. krabice,-,Nízká (u podlahy),1,1
1430,60,ks,Vrtání průrazu,El. krabice,-,Strop,1,1.1
1431,60,ks,Vrtání průrazu,El. krabice,-,Stěna,1,1.2
1432,60,ks,Vrtání průrazu,El. krabice,-,Štafle,1,1.5
1433,60,ks,Vrtání průrazu,El. krabice,Beton,Nízká (u podlahy),2,1
1434,60,ks,Vrtání průrazu,El. krabice,Beton,Strop,2,1.1
1435,60,ks,Vrtání průrazu,El. krabice,Beton,Stěna,2,1.2
1436,60,ks,Vrtání průrazu,El. krabice,Beton,Štafle,2,1.5
1437,60,ks,Vrtání průrazu,El. krabice,Cihla,Nízká (u podlahy),1.4,1
1438,60,ks,Vrtání průrazu,El. krabice,Cihla,Strop,1.4,1.1
1439,60,ks,Vrtání průrazu,El. krabice,Cihla,Stěna,1.4,1.2
1440,60,ks,Vrtání průrazu,El. krabice,Cihla,Štafle,1.4,1.5
1441,60,ks,Vrtání průrazu,El. krabice,Dlažba,Nízká (u podlahy),1.2,1
